"Libellé du chapitre SH";"Libellé du produit SH";"Continent";"Libellé du pays";"Libellé du flux";"Poids en KG 2000";"Valeur DHS 2000";"Poids en KG 2001";"Valeur DHS 2001";"Poids en KG 2002";"Valeur DHS 2002";"Poids en KG 2003";"Valeur DHS 2003";"Poids en KG 2004";"Valeur DHS 2004";"Poids en KG 2005";"Valeur DHS 2005";"Poids en KG 2006";"Valeur DHS 2006";"Poids en KG 2007";"Valeur DHS 2007";"Poids en KG 2008";"Valeur DHS 2008";"Poids en KG 2009";"Valeur DHS 2009";"Poids en KG 2010";"Valeur DHS 2010";"Poids en KG 2011";"Valeur DHS 2011";"Poids en KG 2012";"Valeur DHS 2012";"Poids en KG 2013";"Valeur DHS 2013";"Poids en KG 2014";"Valeur DHS 2014";"Poids en KG 2015";"Valeur DHS 2015";"Poids en KG 2016";"Valeur DHS 2016";"Poids en KG 2017";"Valeur DHS 2017";"Poids en KG 2018";"Valeur DHS 2018";"Poids en KG 2019";"Valeur DHS 2019";"Poids en KG 2020";"Valeur DHS 2020";"Poids en KG 2021";"Valeur DHS 2021";"Poids en KG 2022";"Valeur DHS 2022";"Poids en KG 2023";"Valeur DHS 2023";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ANANAS";"EUROPE";"PAYS-BAS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"875";"20";"1764";"20643";"770608";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES AGRUMES, FRAIS OU SECS (WILKINGS ET HYBRIDES SIMILAIRES D¿AGRUMES)";"ASIE";"QATAR";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"784";"21076";"280,9";"11666";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 16 JUILLET AU 30 AVRIL";"ASIE";"EMIRATS ARABES UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"AFRIQUE";"KENYA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"268";"13736";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ANANAS";"EUROPE";"ITALIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11,2";"680";"11,2";"680";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"AFRIQUE";"GUINEE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"600";"2400";"0";"0";"30";"1886";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"AMERIQUE";"CANADA";"Exportations FAB";"0";"0";"0";"0";"18960";"174892";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16800";"307891";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"0";"0";"416600";"3352220";"46080";"445198";"0";"0";"0";"0";"0";"0";"0";"0";"164160";"2112901";"213250";"2561770";"0";"0";"0";"0";"0";"0";"41790";"540462";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"120000";"1504735";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ANANAS";"EUROPE";"TURQUIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"1032,49";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES SECHES";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"112";"7420";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"AFRIQUE";"GHANA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"150";"1360";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"AFRIQUE";"MALI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"660";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES AGRUMES FRAIS OU SECS";"AFRIQUE";"MALI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15038";"67671";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"AFRIQUE";"LIBERIA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"2921";"20";"1161";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"EUROPE";"C.E.E";"Exportations FAB";"0";"0";"24844";"430000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"EUROPE";"HONGRIE";"Exportations FAB";"0";"0";"166310";"831700";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES AGRUMES";"EUROPE";"ROYAUME-UNI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"483644";"967288";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 16 JUILLET AU 30 AVRIL";"AFRIQUE";"MALI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"400";"1600";"450";"2250";"0";"0";"170";"1680";"0";"0";"0";"0";"884";"7072";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"AFRIQUE";"GUINEE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72";"7462";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"AFRIQUE";"NIGER";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"400";"90";"1350";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES AGRUMES FRAIS OU SECS";"EUROPE";"PORTUGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"67680";"135360";"455343";"910086";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"ASIE";"EMIRATS ARABES UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"249";"7821";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"EUROPE";"SUISSE";"Exportations FAB";"0";"0";"0";"0";"276480";"2171146";"256640";"2144690";"0";"0";"0";"0";"0";"0";"19300";"96500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20160";"283020";"40320";"478008";"50400";"612174";"40320";"462621";"0";"0";"0";"0";"0";"0";"30240";"414180";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"EUROPE";"PAYS-BAS";"Exportations FAB";"0";"0";"0";"0";"834720";"7621257";"0";"0";"0";"0";"40237";"249206";"0";"0";"48000";"240000";"426656";"5138523";"428800";"6610494";"23040";"223119";"322520";"2939803";"301400";"3464692";"0";"0";"3311090";"39441982";"0";"0";"0";"0";"0";"0";"0";"0";"45600";"549741";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES AGRUMES FRAIS OU SECS";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"6";"209";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1417";"9964";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"178,4";"950";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 16 JUILLET AU 30 AVRIL";"AFRIQUE";"NIGER";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"320";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"ASIE";"OMAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"415";"23700";"0";"0";"120";"11557";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"AFRIQUE";"SENEGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"670";"11885";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"AMERIQUE";"BAHAMAS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"256";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"4374";"54,5";"3508";"10";"631";"0";"0";"51";"1120,4";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAMBOISES";"ASIE";"JORDANIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"600";"82932,81";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAMBOISES";"EUROPE";"PORTUGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19419";"1587384";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES AGRUMES FRAIS OU SECS";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"59400";"194400";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 16 JUILLET AU 30 AVRIL";"AFRIQUE";"SENEGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8600";"33340";"15230";"108560";"1058";"3545,86";"2520";"10080";"25";"500";"450";"3250";"750";"7500";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"ASIE";"ARABIE SAOUDITE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4487,5";"141032";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"ASIE";"KOWEIT";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"31";"691";"54715";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"AMERIQUE";"CANADA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"481,9";"11099,48";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"3612";"0";"0";"1593";"27628,6";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAMBOISES";"ASIE";"KOWEIT";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"235,5";"22803";"180";"10160,28";"11116,3";"1136739,71";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRUITS A COQUES FRAIS OU SECS,DECORTIQUES";"AFRIQUE";"TUNISIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"171666";"690241";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES AGRUMES, FRAIS OU SECS (WILKINGS ET HYBRIDES SIMILAIRES D¿AGRUMES)";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23100";"87422";"60";"4003";"2900";"31834,34";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 16 JUILLET AU 30 AVRIL";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"69";"2050";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"ASIE";"JAPON";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9800";"70261";"0";"0";"0";"0";"39978";"448513";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24170";"375076";"240057,06";"3649339";"183860";"3000433";"157050";"2555417";"163630";"2900081";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"ASIE";"QATAR";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"650";"45007";"0";"0";"0";"0";"0";"0";"5719,25";"356565";"2750,25";"186041";"75";"6117";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"ASIE";"HONG KONG";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"350";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"EUROPE";"IRLANDE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"482";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAMBOISES";"ASIE";"QATAR";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6271";"475468,49";"0";"0";"150";"17699";"0";"0";"9028,6";"918026,45";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRUITS A COQUES FRAIS OU SECS,DECORTIQUES";"AUTRE";"AVITAILLEMENT";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"2680";"0";"0";"0";"0";"0";"0";"148,33";"39837,86";"250,24";"33797,59";"1040,08";"84795,41";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"AFRIQUE";"NIGERIA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"1951";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"ASIE";"QATAR";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10649,5";"317861";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRAISES CONGELEES SUCREES";"EUROPE";"BELGIQUE";"Exportations FAB";"4781168";"26816620";"3061356";"19738625";"882676";"6986094";"2997486";"24902901";"5391920";"44976596";"8039337";"54897178";"5742236";"50310105";"7612953";"83885567";"4120310";"43800503";"1313237";"11333234";"193914";"2160925";"0";"0";"85764";"999972";"0";"0";"0";"0";"5400";"52435";"25860";"183386";"19484";"161759";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES CERISES ACIDES DU 1ER MAI AU 15 JUILLET";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"591,3";"17443";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES FRAICHES";"EUROPE";"BELGIQUE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"666";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES BANANES SECHES";"EUROPE";"CHYPRE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"462";"28310";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AUTRES FRUITS A COQUES FRAIS OU SECS,DECORTIQUES";"AFRIQUE";"GABON";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"1030";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
